dummy,dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
GHG100,LAM,N2OLandUse,ea,3.7927,109.865,215.936,322.008,428.08,534.152,640.224,746.295,852.367,958.439,1064.51,1069.75,1075,1080.24,1085.48,1090.72,1095.97,1101.21,1106.45,1111.7,1116.94,1117.47,1118.01,1118.55,1119.08,1119.62,1120.15,1120.69,1121.22,1121.76,1122.3,1122.12,1121.94,1121.76,1121.58,1121.4,1121.22,1121.04,1120.86,1120.69,1120.51,1117.68,1114.86,1112.03,1109.21,1106.39,1103.56,1100.74,1097.91,1095.09,1092.27,1088.33,1084.39,1080.46,1076.52,1072.58,1068.65,1064.71,1060.77,1056.84,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9,1052.9
GHG100,LAM,N2OLandUse,eb,15.0533,13.5482,12.043,10.5379,9.03269,7.52754,6.02238,4.51722,3.01207,1.50691,0.00175163,-0.0653598,-0.132471,-0.199583,-0.266694,-0.333806,-0.400917,-0.468029,-0.53514,-0.602252,-0.669363,-0.291588,0.0861865,0.463961,0.841736,1.21951,1.59729,1.97506,2.35283,2.73061,3.10838,3.12145,3.13451,3.14758,3.16064,3.17371,3.18677,3.19983,3.2129,3.22596,3.23903,3.22401,3.20899,3.19397,3.17895,3.16393,3.14891,3.13389,3.11887,3.10385,3.08883,3.04041,2.99199,2.94357,2.89515,2.84673,2.79831,2.74989,2.70147,2.65305,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463,2.60463
GHG100,LAM,N2OLandUse,ec,59.747,53.7723,47.7976,41.8229,35.8481,29.8734,23.8987,17.9239,11.9492,5.97448,-0.00024338,0.0102485,0.0207403,0.0312322,0.041724,0.0522158,0.0627077,0.0731995,0.0836914,0.0941832,0.104675,0.0907833,0.0768916,0.0629999,0.0491081,0.0352164,0.0213246,0.0074329,-0.00645884,-0.0203506,-0.0342423,-0.0333938,-0.0325452,-0.0316966,-0.0308481,-0.0299995,-0.0291509,-0.0283024,-0.0274538,-0.0266053,-0.0257567,-0.0250546,-0.0243525,-0.0236504,-0.0229483,-0.0222462,-0.0215441,-0.020842,-0.02014,-0.0194379,-0.0187358,-0.0176236,-0.0165114,-0.0153993,-0.0142871,-0.0131749,-0.0120627,-0.0109506,-0.00983839,-0.00872621,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404,-0.00761404
GHG100,LTU,CO2LandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LTU,CO2LandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LTU,CO2LandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LTU,CH4LandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LTU,CH4LandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LTU,CH4LandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LTU,N2OLandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LTU,N2OLandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LTU,N2OLandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LUX,CO2LandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LUX,CO2LandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LUX,CO2LandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LUX,CH4LandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LUX,CH4LandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LUX,CH4LandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LUX,N2OLandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LUX,N2OLandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LUX,N2OLandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LVA,CO2LandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LVA,CO2LandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LVA,CO2LandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LVA,CH4LandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LVA,CH4LandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LVA,CH4LandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LVA,N2OLandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LVA,N2OLandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,LVA,N2OLandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,MEA,CO2LandUse,ea,11.4899,10.9343,10.3787,9.82312,9.26751,8.71191,8.1563,7.60069,7.04509,6.48948,5.93387,4.37806,2.82224,1.26642,-0.289397,-1.84522,-3.40103,-4.95685,-6.51267,-8.06849,-9.6243,-8.40426,-7.18422,-5.96418,-4.74413,-3.52409,-2.30405,-1.08401,0.136035,1.35608,2.57612,5.18837,7.80062,10.4129,13.0251,15.6374,18.2496,20.8619,23.4741,26.0864,28.6986,27.7886,26.8786,25.9685,25.0585,24.1485,23.2385,22.3284,21.4184,20.5084,19.5984,17.547,15.4956,13.4442,11.3927,9.34134,7.28994,5.23854,3.18714,1.13573,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671,-0.915671
GHG100,MEA,CO2LandUse,eb,7.80787,7.14723,6.4866,5.82596,5.16532,4.50468,3.84405,3.18341,2.52277,1.86213,1.2015,5.94637,10.6912,15.4361,20.181,24.9259,29.6708,34.4156,39.1605,43.9054,48.6503,41.1538,33.6573,26.1608,18.6644,11.1679,3.67142,-3.82506,-11.3215,-18.818,-26.3145,-41.8237,-57.333,-72.8422,-88.3515,-103.861,-119.37,-134.879,-150.388,-165.898,-181.407,-173.832,-166.258,-158.683,-151.109,-143.534,-135.959,-128.385,-120.81,-113.236,-105.661,-97.3668,-89.0724,-80.7781,-72.4837,-64.1893,-55.895,-47.6006,-39.3062,-31.0118,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175,-22.7175
GHG100,MEA,CO2LandUse,ec,5.30576,4.68233,4.05891,3.43548,2.81205,2.18862,1.5652,0.941768,0.318341,-0.305087,-0.928515,-7.27377,-13.619,-19.9643,-26.3095,-32.6548,-39,-45.3453,-51.6906,-58.0358,-64.3811,-55.2938,-46.2066,-37.1194,-28.0322,-18.945,-9.85774,-0.770521,8.3167,17.4039,26.4911,44.2331,61.975,79.717,97.4589,115.201,132.943,150.685,168.427,186.169,203.911,193.602,183.293,172.984,162.675,152.366,142.057,131.748,121.439,111.13,100.821,92.8182,84.8153,76.8125,68.8096,60.8068,52.804,44.8011,36.7983,28.7954,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926,20.7926
GHG100,MEA,CH4LandUse,ea,1.73438,1.86038,1.98639,2.1124,2.2384,2.36441,2.49042,2.61642,2.74243,2.86844,2.99444,3.02357,3.05269,3.08182,3.11094,3.14006,3.16919,3.19831,3.22743,3.25656,3.28568,3.28975,3.29383,3.2979,3.30197,3.30604,3.31011,3.31419,3.31826,3.32233,3.3264,3.32698,3.32757,3.32815,3.32873,3.32931,3.32989,3.33048,3.33106,3.33164,3.33222,3.36556,3.39891,3.43225,3.46559,3.49893,3.53227,3.56561,3.59895,3.63229,3.66564,3.61123,3.55682,3.50242,3.44801,3.39361,3.3392,3.2848,3.23039,3.17599,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158,3.12158
GHG100,MEA,CH4LandUse,eb,1.17858,1.12135,1.06413,1.0069,0.949673,0.892447,0.835221,0.777995,0.720769,0.663543,0.606317,0.525043,0.443769,0.362495,0.281221,0.199947,0.118673,0.0373987,-0.0438753,-0.125149,-0.206424,-0.207526,-0.208628,-0.209731,-0.210833,-0.211935,-0.213038,-0.21414,-0.215242,-0.216344,-0.217447,-0.18899,-0.160534,-0.132078,-0.103621,-0.0751647,-0.0467083,-0.0182519,0.0102045,0.0386609,0.0671173,-0.145922,-0.358961,-0.572,-0.785039,-0.998078,-1.21112,-1.42416,-1.63719,-1.85023,-2.06327,-1.81558,-1.56789,-1.3202,-1.0725,-0.82481,-0.577118,-0.329425,-0.0817324,0.16596,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653,0.413653
GHG100,MEA,CH4LandUse,ec,0.800891,0.673945,0.547,0.420055,0.29311,0.166165,0.0392194,-0.0877258,-0.214671,-0.341616,-0.468561,-0.39434,-0.320119,-0.245898,-0.171677,-0.0974554,-0.0232342,0.0509871,0.125208,0.199429,0.273651,0.290402,0.307154,0.323906,0.340657,0.357409,0.37416,0.390912,0.407664,0.424415,0.441167,0.40945,0.377734,0.346017,0.314301,0.282584,0.250868,0.219152,0.187435,0.155719,0.124002,0.325137,0.526273,0.727408,0.928543,1.12968,1.33081,1.53195,1.73308,1.93422,2.13535,1.88428,1.63321,1.38213,1.13106,0.879982,0.628908,0.377834,0.126759,-0.124315,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539,-0.37539
GHG100,MEA,N2OLandUse,ea,138.553,149.242,159.932,170.621,181.311,192,202.689,213.379,224.068,234.758,245.447,249.365,253.284,257.202,261.12,265.038,268.957,272.875,276.793,280.711,284.63,288.013,291.397,294.78,298.164,301.547,304.931,308.314,311.698,315.082,318.465,325.185,331.904,338.624,345.344,352.063,358.783,365.503,372.222,378.942,385.662,402.448,419.235,436.021,452.807,469.594,486.38,503.166,519.953,536.739,553.525,565.412,577.299,589.185,601.072,612.958,624.845,636.731,648.618,660.505,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391,672.391
GHG100,MEA,N2OLandUse,eb,94.1523,89.7069,85.2615,80.8161,76.3707,71.9253,67.4799,63.0345,58.5891,54.1437,49.6983,44.0154,38.3324,32.6495,26.9665,21.2836,15.6006,9.91764,4.23469,-1.44826,-7.13122,-7.92483,-8.71845,-9.51206,-10.3057,-11.0993,-11.8929,-12.6865,-13.4801,-14.2738,-15.0674,-26.209,-37.3506,-48.4922,-59.6338,-70.7754,-81.917,-93.0585,-104.2,-115.342,-126.483,-178.44,-230.397,-282.354,-334.31,-386.267,-438.224,-490.181,-542.138,-594.094,-646.051,-686.61,-727.17,-767.729,-808.288,-848.847,-889.406,-929.966,-970.525,-1011.08,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64,-1051.64
GHG100,MEA,N2OLandUse,ec,63.9802,53.7415,43.5028,33.2641,23.0254,12.7867,2.54801,-7.6907,-17.9294,-28.1681,-38.4068,-33.6208,-28.8347,-24.0487,-19.2626,-14.4765,-9.69049,-4.90443,-0.118381,4.66767,9.45373,10.7839,12.1141,13.4442,14.7744,16.1046,17.4347,18.7649,20.0951,21.4252,22.7554,35.864,48.9726,62.0812,75.1899,88.2985,101.407,114.516,127.624,140.733,153.842,201.282,248.722,296.163,343.603,391.043,438.484,485.924,533.364,580.805,628.245,664.296,700.347,736.397,772.448,808.499,844.549,880.6,916.651,952.702,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752,988.752
GHG100,MLT,CO2LandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,MLT,CO2LandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,MLT,CO2LandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,MLT,CH4LandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,MLT,CH4LandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,MLT,CH4LandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,MLT,N2OLandUse,ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,MLT,N2OLandUse,eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHG100,MLT,N2OLandUse,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
